time,src_ip,useragent,connection,http_method,request_scheme,http_status,dest_host,url,url_path,mimetype,content_type,url_query,cookies,data,referrer,authorisation,duration,request_id,user,dest_port,content_md5
2023-04-07T11:55:04.072809+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010249614715576172,,,81,
2023-04-07T11:55:04.080979+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.088198+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010290145874023438,,,81,
2023-04-07T11:55:04.095485+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010006427764892578,,,81,
2023-04-07T11:55:04.103092+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.110726+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001003265380859375,,,81,
2023-04-07T11:55:04.118525+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.125675+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.133167+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.140845+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.148077+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.156059+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.163421+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.170882+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.178882+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.186571+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010268688201904297,,,81,
2023-04-07T11:55:04.194549+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010251998901367188,,,81,
2023-04-07T11:55:04.201890+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010046958923339844,,,81,
2023-04-07T11:55:04.209544+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.216745+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.226677+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.235392+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.243226+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.250749+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.258079+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.265536+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.273265+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.280570+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:56:19.272316+03:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.147 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/,/,,,b'',ImmutableMultiDict([]),b'',,,0.0010364055633544922,,,81,
2023-04-07T11:56:19.381756+03:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.147 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/static/css/custom.css,/static/css/custom.css,,,b'',ImmutableMultiDict([]),b'',http://127.0.0.1:81/,,0.06000018119812012,,,81,
2023-04-07T11:56:19.382718+03:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.147 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/static/css/bootstrap.css,/static/css/bootstrap.css,,,b'',ImmutableMultiDict([]),b'',http://127.0.0.1:81/,,0.06099963188171387,,,81,
2023-04-07T11:56:22.114867+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.334918737411499,,,81,
2023-04-07T11:56:22.563962+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4079458713531494,,,81,
2023-04-07T11:56:22.820008+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.21426939964294434,,,81,
2023-04-07T11:56:23.172526+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3311338424682617,,,81,
2023-04-07T11:56:23.578750+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3801307678222656,,,81,
2023-04-07T11:56:23.866239+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.24642395973205566,,,81,
2023-04-07T11:56:24.324046+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4159882068634033,,,81,
2023-04-07T11:56:24.633340+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.297992467880249,,,81,
2023-04-07T11:56:25.043242+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3664216995239258,,,81,
2023-04-07T11:56:25.332933+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2634258270263672,,,81,
2023-04-07T11:56:25.690358+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3393385410308838,,,81,
2023-04-07T11:56:26.010177+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.29142332077026367,,,81,
2023-04-07T11:56:26.357815+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3081977367401123,,,81,
2023-04-07T11:56:26.874770+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.47740626335144043,,,81,
2023-04-07T11:56:27.157069+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2702944278717041,,,81,
2023-04-07T11:56:27.614199+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4226205348968506,,,81,
2023-04-07T11:56:28.051977+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3971378803253174,,,81,
2023-04-07T11:56:28.387815+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3251187801361084,,,81,
2023-04-07T11:56:28.898043+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4709317684173584,,,81,
2023-04-07T11:56:29.232214+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3191802501678467,,,81,
2023-04-07T11:56:29.512868+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.27063918113708496,,,81,
2023-04-07T11:56:29.906548+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.35395288467407227,,,81,
2023-04-07T11:56:30.180993+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.23772788047790527,,,81,
2023-04-07T11:56:30.472446+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2518594264984131,,,81,
2023-04-07T11:56:30.713252+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.22890233993530273,,,81,
2023-04-07T11:56:31.005466+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.27671074867248535,,,81,
2023-04-07T11:56:31.252374+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2140030860900879,,,81,
2023-04-07T11:56:31.529424+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.23402142524719238,,,81,
2023-04-07T11:56:32.051610+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.48213672637939453,,,81,
2023-04-07T11:56:32.361169+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.28391289710998535,,,81,
2023-04-07T11:56:32.802224+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.41670966148376465,,,81,
2023-04-07T11:56:33.302303+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.45614171028137207,,,81,
2023-04-07T11:56:33.787226+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4609074592590332,,,81,
2023-04-07T11:56:34.238130+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4077129364013672,,,81,
2023-04-07T11:56:34.754676+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4811277389526367,,,81,
2023-04-07T11:56:35.164423+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3686373233795166,,,81,
2023-04-07T11:56:35.516571+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3121335506439209,,,81,
2023-04-07T11:56:35.958755+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4149773120880127,,,81,
2023-04-07T11:56:36.374209+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3944356441497803,,,81,
2023-04-07T11:56:36.731903+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.31740736961364746,,,81,
2023-04-07T11:56:37.155571+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3800058364868164,,,81,
2023-04-07T11:56:37.452114+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.259660005569458,,,81,
2023-04-07T11:56:37.960486+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.48134279251098633,,,81,
2023-04-07T11:56:38.224252+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.21902871131896973,,,81,
2023-04-07T11:56:38.484502+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.25050950050354004,,,81,
2023-04-07T11:56:38.749359+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.22940421104431152,,,81,
2023-04-07T11:56:39.159425+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3692920207977295,,,81,
2023-04-07T11:56:39.687386+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.48650503158569336,,,81,
2023-04-07T12:00:34.148858+03:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.147 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/,/,,,b'',ImmutableMultiDict([]),b'',,,0.0010323524475097656,,,81,
2023-04-07T12:00:34.209770+03:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.147 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/static/css/bootstrap.css,/static/css/bootstrap.css,,,b'',ImmutableMultiDict([]),b'',http://127.0.0.1:81/,,0.0029985904693603516,,,81,
2023-04-07T12:00:34.210769+03:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.147 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/static/css/custom.css,/static/css/custom.css,,,b'',ImmutableMultiDict([]),b'',http://127.0.0.1:81/,,0.003002166748046875,,,81,
2023-04-07T12:00:37.149214+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.45012784004211426,,,81,
2023-04-07T12:00:37.401194+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.21915006637573242,,,81,
2023-04-07T12:00:37.671869+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.22191119194030762,,,81,
2023-04-07T12:00:38.022439+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3393824100494385,,,81,
2023-04-07T12:00:38.277732+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.21732425689697266,,,81,
2023-04-07T12:00:38.703530+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3864576816558838,,,81,
2023-04-07T12:00:38.955293+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2328047752380371,,,81,
2023-04-07T12:00:39.273738+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3061332702636719,,,81,
2023-04-07T12:00:39.508437+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.22187280654907227,,,81,
2023-04-07T12:00:39.968352+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4138519763946533,,,81,
2023-04-07T12:00:40.488845+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4859273433685303,,,81,
2023-04-07T12:00:40.729734+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.20378422737121582,,,81,
2023-04-07T12:00:41.067210+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3071777820587158,,,81,
2023-04-07T12:00:41.561502+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.45401501655578613,,,81,
2023-04-07T12:00:42.067982+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4886176586151123,,,81,
2023-04-07T12:00:42.320476+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.20896124839782715,,,81,
2023-04-07T12:00:42.623147+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2845170497894287,,,81,
2023-04-07T12:00:43.123441+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4891016483306885,,,81,
2023-04-07T12:00:43.386831+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.22389483451843262,,,81,
2023-04-07T12:00:43.713743+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.3152434825897217,,,81,
2023-04-07T12:00:44.158104+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4112052917480469,,,81,
2023-04-07T12:00:44.394949+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.2200469970703125,,,81,
2023-04-07T12:00:44.758886+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.34927892684936523,,,81,
2023-04-07T12:00:45.037794+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.23898601531982422,,,81,
2023-04-07T12:00:45.539235+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.4654960632324219,,,81,
